Title,Title_and_tag,Tag,Link,Category,Author,Image
"True Facts That Sound Like Bull$#*t: 500 Insane-But-True Facts That Will Shock and Impress Your Friends (Funny Book, Reference Gift, Fun Facts, Humor Gifts) (1) (Mind-Blowing True Facts)","True Facts That Sound Like Bull$#*t: 500 Insane-But-True Facts That Will Shock and Impress Your Friends (Funny Book, Reference Gift, Fun Facts, Humor Gifts) (1) (Mind-Blowing True Facts) false, bad, great, entertaining, surprised, sexual, excessive, pubescent, useless, interesting,","false, bad, great, entertaining, surprised, sexual, excessive, pubescent, useless, interesting,",https://www.amazon.com/True-Facts-That-Sound-Like/dp/160433696X/ref=sr_1_41?qid=1639410476&s=books&sr=1-41,Politics & Social Sciences,"Shane Carley, ",https://m.media-amazon.com/images/I/71IZJJUp4rL._AC_UY218_.jpg
"True Crime Activity Book for Adults: Over 100 Activities To Learn More About Infamous Serial Killers And Their Horrific Crimes - Trivia, Puzzles, Coloring Pages, Memes & More (True Crime Gifts)","True Crime Activity Book for Adults: Over 100 Activities To Learn More About Infamous Serial Killers And Their Horrific Crimes - Trivia, Puzzles, Coloring Pages, Memes & More (True Crime Gifts) mon, existent, unreadable, sloppy, huge, worth, multiple, doable, fun, bad,","mon, existent, unreadable, sloppy, huge, worth, multiple, doable, fun, bad,",https://www.amazon.com/True-Crime-Activity-Book-Adults/dp/1801011222/ref=sr_1_42?qid=1639410476&s=books&sr=1-42,Politics & Social Sciences,"Brian Berry, ",https://m.media-amazon.com/images/I/61xnx2NG6NL._AC_UY218_.jpg
Come As You Are: Revised and Updated: The Surprising New Science That Will Transform Your Sex Life,"Come As You Are: Revised and Updated: The Surprising New Science That Will Transform Your Sex Life monogamous, different, heavy, single, female, great, brilliant, sexual, hopeful, solid,","monogamous, different, heavy, single, female, great, brilliant, sexual, hopeful, solid,",https://www.amazon.com/Come-You-Are-Surprising-Transform/dp/1982165316/ref=sr_1_43?qid=1639410476&s=books&sr=1-43,Politics & Social Sciences,"Emily Nagoski, ",https://m.media-amazon.com/images/I/61pzfFwi+yL._AC_UY218_.jpg
How the Word Is Passed: A Reckoning with the History of Slavery Across America,"How the Word Is Passed: A Reckoning with the History of Slavery Across America poor, bad, motivated, long, big, rear, personal, sad, neurotic, ill,","poor, bad, motivated, long, big, rear, personal, sad, neurotic, ill,",https://www.amazon.com/How-Word-Passed-Reckoning-History/dp/0316492930/ref=sr_1_44?qid=1639410476&s=books&sr=1-44,Politics & Social Sciences,"Clint Smith, ",https://m.media-amazon.com/images/I/81LjfGLDMEL._AC_UY218_.jpg
Fuzz: When Nature Breaks the Law,"Fuzz: When Nature Breaks the Law natural, political, second, social, native, average, different, typical, late, major,","natural, political, second, social, native, average, different, typical, late, major,",https://www.amazon.com/Fuzz-When-Nature-Breaks-Law/dp/1324001933/ref=sr_1_45?qid=1639410476&s=books&sr=1-45,Politics & Social Sciences,"Mary Roach, ",https://m.media-amazon.com/images/I/71GQcg5f7HL._AC_UY218_.jpg
"2022 The Legacy of Ruth Bader Ginsburg Wall Calendar: Her Words of Hope, Equality and Inspiration ― A yearlong tribute to the notorious RBG (12-Month Monthly Calendar)","2022 The Legacy of Ruth Bader Ginsburg Wall Calendar: Her Words of Hope, Equality and Inspiration ― A yearlong tribute to the notorious RBG (12-Month Monthly Calendar) mini, awesome, bent, awful, uncomfortable, 4th, reasonable, big, small, padded,","mini, awesome, bent, awful, uncomfortable, 4th, reasonable, big, small, padded,",https://www.amazon.com/2022-Legacy-Bader-Ginsburg-Calendar/dp/172824658X/ref=sr_1_46?qid=1639410476&s=books&sr=1-46,Politics & Social Sciences,"Sourcebooks, ",https://m.media-amazon.com/images/I/81RSsqSiPdL._AC_UY218_.jpg
The Anthropocene Reviewed (Signed Edition): Essays on a Human-Centered Planet,"The Anthropocene Reviewed (Signed Edition): Essays on a Human-Centered Planet interesting, half, high, numerous, physical, mental, moral, narcissistic, dry, ideological,","interesting, half, high, numerous, physical, mental, moral, narcissistic, dry, ideological,",https://www.amazon.com/Anthropocene-Reviewed-Signed-John-Green/dp/0525555218/ref=sr_1_47?qid=1639410476&s=books&sr=1-47,Politics & Social Sciences,"John Green, ",https://m.media-amazon.com/images/I/A1WuKJcRANL._AC_UY218_.jpg
Fahrenheit 451,"Fahrenheit 451 accurate, social, little, bad, future, disappointed, original, obvious, egregious, dumb,","accurate, social, little, bad, future, disappointed, original, obvious, egregious, dumb,",https://www.amazon.com/Fahrenheit-451-Ray-Bradbury/dp/1451673310/ref=sr_1_48?qid=1639410476&s=books&sr=1-48,Politics & Social Sciences,"Ray Bradbury, ",https://m.media-amazon.com/images/I/71OFqSRFDgL._AC_UY218_.jpg
What to Expect the First Year,"What to Expect the First Year pointless, actual, different, unable, sided, ridiculous, contradictory, herbal, wordy, artificial,","pointless, actual, different, unable, sided, ridiculous, contradictory, herbal, wordy, artificial,",https://www.amazon.com/What-Expect-First-Heidi-Murkoff/dp/0761181504/ref=sr_1_33?qid=1639410576&s=books&sr=1-33,Parenting & Relationships,"Heidi Murkoff, ",https://m.media-amazon.com/images/I/91rruvLRl-L._AC_UY218_.jpg
A Love Journal: 100 Things I Love about You: A Journal (100 Things I Love About You Journal),"A Love Journal: 100 Things I Love about You: A Journal (100 Things I Love About You Journal) able, good, great, repetitive, annoying, standard, special, similar, thin, blank,","able, good, great, repetitive, annoying, standard, special, similar, thin, blank,",https://www.amazon.com/100-Things-Love-About-You/dp/1647398207/ref=sr_1_34?qid=1639410576&s=books&sr=1-34,Parenting & Relationships,"Cara Kovacs, ",https://m.media-amazon.com/images/I/81JtaDFGGlL._AC_UY218_.jpg
Pillow Thoughts,"Pillow Thoughts appropriate, broken, good, emotional, sweet, young, different, strong, certain, sure,","appropriate, broken, good, emotional, sweet, young, different, strong, certain, sure,",https://www.amazon.com/Pillow-Thoughts-Courtney-Peppernell/dp/1449489753/ref=sr_1_35?qid=1639410576&s=books&sr=1-35,Parenting & Relationships,"Courtney Peppernell, ",https://m.media-amazon.com/images/I/71bUf4gWhnL._AC_UY218_.jpg
"Raising Good Humans: A Mindful Guide to Breaking the Cycle of Reactive Parenting and Raising Kind, Confident Kids","Raising Good Humans: A Mindful Guide to Breaking the Cycle of Reactive Parenting and Raising Kind, Confident Kids good, practical, young, inexperienced, experienced, special, intuitive, specific, challenging, onboard,","good, practical, young, inexperienced, experienced, special, intuitive, specific, challenging, onboard,",https://www.amazon.com/Raising-Good-Humans-Parenting-Confident/dp/B08FW8M7WG/ref=sr_1_36?qid=1639410576&s=books&sr=1-36,Parenting & Relationships,"Hunter Clarke-Fields MSAE, ",https://m.media-amazon.com/images/I/81mCI-Q1UPL._AC_UY218_.jpg
Moms on Call | Basic Baby Care 0-6 Months | Parenting Book 1 of 3,"Moms on Call | Basic Baby Care 0-6 Months | Parenting Book 1 of 3 terrible, white, kid, little, right, helpful, good, awful, millenial, medical,","terrible, white, kid, little, right, helpful, good, awful, millenial, medical,",https://www.amazon.com/Moms-Call-Basic-Baby-Months/dp/0985411422/ref=sr_1_37?qid=1639410576&s=books&sr=1-37,Parenting & Relationships,"Jennifer Walker RN BSN, Laura Hunter LPN, ",https://m.media-amazon.com/images/I/713fHtIRkCL._AC_UY218_.jpg
Baby Sign Language Made Easy: 101 Signs to Start Communicating with Your Child Now (Baby Sign Language Guides),"Baby Sign Language Made Easy: 101 Signs to Start Communicating with Your Child Now (Baby Sign Language Guides) confusing, single, multiple, hard, well, helpful, useful, favorite, actual, dirty,","confusing, single, multiple, hard, well, helpful, useful, favorite, actual, dirty,",https://www.amazon.com/Baby-Sign-Language-Made-Easy/dp/1641520779/ref=sr_1_38?qid=1639410576&s=books&sr=1-38,Parenting & Relationships,"Lane Rebelo, ",https://m.media-amazon.com/images/I/81UBpZdE+FL._AC_UY218_.jpg
My First Book of Baby Signs: 40 Essential Signs to Learn and Practice,"My First Book of Baby Signs: 40 Essential Signs to Learn and Practice essential, well, okay, pretty, easy, wrong, cute, topsy, turvy, flimsy,","essential, well, okay, pretty, easy, wrong, cute, topsy, turvy, flimsy,",https://www.amazon.com/First-Book-Baby-Signs-Essential/dp/1648766595/ref=sr_1_39?qid=1639410576&s=books&sr=1-39,Parenting & Relationships,"Lane Rebelo, ",https://m.media-amazon.com/images/I/81m6us1KNaL._AC_UY218_.jpg
We're Pregnant! The First Time Dad's Pregnancy Handbook,"We're Pregnant! The First Time Dad's Pregnancy Handbook good, pregnant, frat, involved, second, prenatal, possible, frustrated, important, mediocre,","good, pregnant, frat, involved, second, prenatal, possible, frustrated, important, mediocre,",https://www.amazon.com/Were-Pregnant-First-Pregnancy-Handbook/dp/1939754682/ref=sr_1_40?qid=1639410576&s=books&sr=1-40,Parenting & Relationships,"Adrian Kulp, ",https://m.media-amazon.com/images/I/71EEPs-NJPL._AC_UY218_.jpg
The Seven Principles for Making Marriage Work: A Practical Guide from the Country's Foremost Relationship Expert,"The Seven Principles for Making Marriage Work: A Practical Guide from the Country's Foremost Relationship Expert good, positive, nice, small, bad, worth, personal, male, anti, entire,","good, positive, nice, small, bad, worth, personal, male, anti, entire,",https://www.amazon.com/Seven-Principles-Making-Marriage-Work/dp/0553447718/ref=sr_1_41?qid=1639410576&s=books&sr=1-41,Parenting & Relationships,"Nan Silver, John Gottman PhD, ",https://m.media-amazon.com/images/I/81565Tx88KL._AC_UY218_.jpg
"200 Must Know Sight Words Activity Workbook: Learn, Trace & Practice The 200 Most Common High Frequency Words For Kids Learning To Write & Read. | Ages 5-8","200 Must Know Sight Words Activity Workbook: Learn, Trace & Practice The 200 Most Common High Frequency Words For Kids Learning To Write & Read. | Ages 5-8 difficult, staple, similar, dotted, fake, low, honest, stupid, worthless, excited,","difficult, staple, similar, dotted, fake, low, honest, stupid, worthless, excited,",https://www.amazon.com/Must-Sight-Words-Activity-Workbook/dp/B0892HRS76/ref=sr_1_43?qid=1639410576&s=books&sr=1-43,Parenting & Relationships,"Smart Kids Notebooks, ",https://m.media-amazon.com/images/I/81ULskQc3XL._AC_UY218_.jpg
Seeing Beautiful Again: 50 Devotions to Find Redemption in Every Part of Your Story,"Seeing Beautiful Again: 50 Devotions to Find Redemption in Every Part of Your Story good, excited, black, legible, defective, cheap, broken, vague, difficult, beautiful,","good, excited, black, legible, defective, cheap, broken, vague, difficult, beautiful,",https://www.amazon.com/Seeing-Beautiful-Again-Devotions-Redemption/dp/1400218918/ref=sr_1_46?qid=1639410576&s=books&sr=1-46,Parenting & Relationships,"Lysa TerKeurst, ",https://m.media-amazon.com/images/I/81BgHZ8MDqL._AC_UY218_.jpg
Why Men Love Bitches: From Doormat to Dreamgirl―A Woman's Guide to Holding Her Own in a Relationship,"Why Men Love Bitches: From Doormat to Dreamgirl―A Woman's Guide to Holding Her Own in a Relationship strong, dumb, successful, ridiculous, real, good, sexist, entertaining, long, new,","strong, dumb, successful, ridiculous, real, good, sexist, entertaining, long, new,",https://www.amazon.com/Why-Men-Love-Bitches-Relationship/dp/1580627560/ref=sr_1_47?qid=1639410576&s=books&sr=1-47,Parenting & Relationships,"Sherry Argov, ",https://m.media-amazon.com/images/I/71fQKP80K+L._AC_UY218_.jpg
"Social Skills for Teens: How to Build Self-Esteem, Confidence, and Become Your Best Self","Social Skills for Teens: How to Build Self-Esteem, Confidence, and Become Your Best Self good, helpful, superficial, outright, weird, complete, ok, early, recent, offensive,","good, helpful, superficial, outright, weird, complete, ok, early, recent, offensive,",https://www.amazon.com/Social-Skills-Teens-Self-Esteem-Confidence/dp/1955423318/ref=sr_1_48?qid=1639410576&s=books&sr=1-48,Parenting & Relationships,"Discover Press, ",https://m.media-amazon.com/images/I/71t2XHAEKuS._AC_UY218_.jpg
God Bless This Mess: Learning to Live and Love Through Life's Best (and Worst) Moments,"God Bless This Mess: Learning to Live and Love Through Life's Best (and Worst) Moments stupid, big, fair, compelling, interesting, disappointed, loyal, scared, intimate, good,","stupid, big, fair, compelling, interesting, disappointed, loyal, scared, intimate, good,",https://www.amazon.com/God-Bless-This-Mess-Learning/dp/0063098202/ref=sr_1_33?qid=1639410740&s=books&sr=1-33,Humor & Entertainment,"Hannah Brown, ",https://m.media-amazon.com/images/I/813lVkTLqxL._AC_UY218_.jpg
"Dungeons & Dragons Dungeon Master's Guide (Core Rulebook, D&D Roleplaying Game)","Dungeons & Dragons Dungeon Master's Guide (Core Rulebook, D&D Roleplaying Game) invaluable, upper, great, excess, light, good, physical, awful, poor, mass,","invaluable, upper, great, excess, light, good, physical, awful, poor, mass,",https://www.amazon.com/Dungeons-Dragons-Dungeon-Rulebook-Roleplaying/dp/0786965622/ref=sr_1_34?qid=1639410740&s=books&sr=1-34,Humor & Entertainment,"Wizards RPG Team, ",https://m.media-amazon.com/images/I/81ZmhRwdUjL._AC_UY218_.jpg
The Ultimate Final Fantasy XIV Cookbook: The Essential Culinarian Guide to Hydaelyn,"The Ultimate Final Fantasy XIV Cookbook: The Essential Culinarian Guide to Hydaelyn notch, binding, large, disappointed, uncommon, standard, asian, great, nice, bland,","notch, binding, large, disappointed, uncommon, standard, asian, great, nice, bland,",https://www.amazon.com/Ultimate-Final-Fantasy-XIV-Cookbook/dp/1647225116/ref=sr_1_35?qid=1639410740&s=books&sr=1-35,Humor & Entertainment,"Victoria Rosenthal, ",https://m.media-amazon.com/images/I/81zskCD50QL._AC_UY218_.jpg
"Sketch Book: Notebook for Drawing, Writing, Painting, Sketching or Doodling, 120 Pages, 8.5x11 (Premium Abstract Cover vol.4)","Sketch Book: Notebook for Drawing, Writing, Painting, Sketching or Doodling, 120 Pages, 8.5x11 (Premium Abstract Cover vol.4) old, bad, flimsy, professional, good, cheap, actual, smooth, black, total,","old, bad, flimsy, professional, good, cheap, actual, smooth, black, total,",https://www.amazon.com/Sketch-Book-Notebook-Painting-Sketching/dp/1082823961/ref=sr_1_36?qid=1639410740&s=books&sr=1-36,Humor & Entertainment,"Spark Drawing, ",https://m.media-amazon.com/images/I/91pNF8lDShL._AC_UY218_.jpg
The Totally Awesome Book of Useless Information,"The Totally Awesome Book of Useless Information young, bad, embarrassed, cool, factual, accurate, white, okay, common, nice,","young, bad, embarrassed, cool, factual, accurate, white, okay, common, nice,",https://www.amazon.com/Totally-Awesome-Book-Useless-Information/dp/0399159258/ref=sr_1_37?qid=1639410740&s=books&sr=1-37,Humor & Entertainment,"Travis Nichols, Noel Botham, ",https://m.media-amazon.com/images/I/81nJ9mIfPHL._AC_UY218_.jpg
Hookers and Blow Save Christmas,"Hookers and Blow Save Christmas inappropriate, weird, neat, ok, narrow, permanent, thin, terrible, disappointed, high,","inappropriate, weird, neat, ok, narrow, permanent, thin, terrible, disappointed, high,",https://www.amazon.com/Hookers-Blow-Christmas-Munty-Pepin/dp/1777225124/ref=sr_1_38?qid=1639410740&s=books&sr=1-38,Humor & Entertainment,"Munty C. Pepin, ",https://m.media-amazon.com/images/I/81GY6msTP2L._AC_UY218_.jpg
Heroes' Feast (Dungeons & Dragons): The Official D&D Cookbook,"Heroes' Feast (Dungeons & Dragons): The Official D&D Cookbook modern, themed, final, big, sweet, new, worth, mundane, hard, main,","modern, themed, final, big, sweet, new, worth, mundane, hard, main,",https://www.amazon.com/Heroes-Feast-Official-Dungeons-Cookbook/dp/1984858904/ref=sr_1_39?qid=1639410740&s=books&sr=1-39,Humor & Entertainment,"Jon Peterson, Kyle Newman, ",https://m.media-amazon.com/images/I/91BtVZAwD+L._AC_UY218_.jpg
Let That Sh*t Go: A Journal for Leaving Your Bullsh*t Behind and Creating a Happy Life (Zen as F*ck Journals),"Let That Sh*t Go: A Journal for Leaving Your Bullsh*t Behind and Creating a Happy Life (Zen as F*ck Journals) chronic, depressed, useless, thick, good, well, true, little, negative, present,","chronic, depressed, useless, thick, good, well, true, little, negative, present,",https://www.amazon.com/Let-That-Sh-Go-Creating/dp/1250181909/ref=sr_1_40?qid=1639410740&s=books&sr=1-40,Humor & Entertainment,"Monica Sweeney, ",https://m.media-amazon.com/images/I/71hTq4t1PEL._AC_UY218_.jpg
"Amazing Patterns: Adult Coloring Book, Stress Relieving Mandala Style Patterns","Amazing Patterns: Adult Coloring Book, Stress Relieving Mandala Style Patterns disappointed, great, thick, bad, lol, awesome, small, precise, clear, bold,","disappointed, great, thick, bad, lol, awesome, small, precise, clear, bold,",https://www.amazon.com/Amazing-Patterns-Coloring-Relieving-Mandala/dp/B08HGTT1D7/ref=sr_1_41?qid=1639410740&s=books&sr=1-41,Humor & Entertainment,"Coloring Book Kim, ",https://m.media-amazon.com/images/I/814OX2iTsXL._AC_UY218_.jpg
