Title,Tag,Title_and_tag,Link,Category,Author,Image
A Carnival of Snackery: Diaries (2003-2020),"amusing, literary, long, interesting, real, short, particular, little, anecdotal, tiny,","A Carnival of Snackery: Diaries (2003-2020) amusing, literary, long, interesting, real, short, particular, little, anecdotal, tiny,",https://www.amazon.com/Carnival-Snackery-Diaries-2003-2020/dp/B09BBS56KS/ref=sr_1_2?qid=1636075415&s=books&sr=1-2,LGBTQ+ Books,"David Sedaris, ",https://m.media-amazon.com/images/I/81wiaT84LRL._AC_UY218_.jpg
They Both Die at the End,"bad, middle, filthy, second, different, wrong, unsettling, sexual, vulgar, minus,","They Both Die at the End bad, middle, filthy, second, different, wrong, unsettling, sexual, vulgar, minus,",https://www.amazon.com/They-Both-Die-at-End/dp/0062457802/ref=sr_1_3?qid=1636075415&s=books&sr=1-3,LGBTQ+ Books,"Adam Silvera, ",https://m.media-amazon.com/images/I/81AKVMzInqL._AC_UY218_.jpg
Aristotle and Dante Dive into the Waters of the World,"sure, slow, emotional, young, amazing, repetitive, minor, huge, little, contrived,","Aristotle and Dante Dive into the Waters of the World sure, slow, emotional, young, amazing, repetitive, minor, huge, little, contrived,",https://www.amazon.com/Aristotle-Dante-Dive-Waters-World/dp/153449619X/ref=sr_1_4?qid=1636075415&s=books&sr=1-4,LGBTQ+ Books,"Benjamin Alire Sáenz, ",https://m.media-amazon.com/images/I/81CTLCU37gL._AC_UY218_.jpg
House in the Cerulean Sea,"violent, absolute, unconscious, delightful, moral, high, christian, gay, hard, bad,","House in the Cerulean Sea violent, absolute, unconscious, delightful, moral, high, christian, gay, hard, bad,",https://www.amazon.com/House-Cerulean-Sea-TJ-Klune/dp/1250217318/ref=sr_1_5?qid=1636075415&s=books&sr=1-5,LGBTQ+ Books,"TJ Klune, ",https://m.media-amazon.com/images/I/81IYQrx5HWL._AC_UY218_.jpg
Please Love Me at My Worst,"dumb, edgy, mid, meaningful, impactful, resistant, middle, authentic, interested, mean,","Please Love Me at My Worst dumb, edgy, mid, meaningful, impactful, resistant, middle, authentic, interested, mean,",https://www.amazon.com/Please-Love-Me-My-Worst/dp/1524868698/ref=sr_1_6?qid=1636075415&s=books&sr=1-6,LGBTQ+ Books,"Michaela Angemeer, ",https://m.media-amazon.com/images/I/51z8ZcxG+NL._AC_UY218_.jpg
"Red, White & Royal Blue: A Novel","british, frequent, great, sexual, dumb, entire, presidential, incorrect, multiple, long,","Red, White & Royal Blue: A Novel british, frequent, great, sexual, dumb, entire, presidential, incorrect, multiple, long,",https://www.amazon.com/Red-White-Royal-Blue-Novel/dp/1250316774/ref=sr_1_7?qid=1636075415&s=books&sr=1-7,LGBTQ+ Books,"Casey McQuiston, ",https://m.media-amazon.com/images/I/71skR7IaVEL._AC_UY218_.jpg
Unprotected: A Memoir,"poor, unnecessary, explicit, sexual, worth,","Unprotected: A Memoir poor, unnecessary, explicit, sexual, worth,",https://www.amazon.com/Unprotected-Memoir-Billy-Porter/dp/1419746197/ref=sr_1_8?qid=1636075415&s=books&sr=1-8,LGBTQ+ Books,"Billy Porter, ",https://m.media-amazon.com/images/I/61mwgUTiRYL._AC_UY218_.jpg
Under the Whispering Door,"preachy, unique, powerful, humorous, fine, alive, good, main, small, open,","Under the Whispering Door preachy, unique, powerful, humorous, fine, alive, good, main, small, open,",https://www.amazon.com/Under-the-Whispering-Door/dp/B087JYGLFS/ref=sr_1_9?qid=1636075415&s=books&sr=1-9,LGBTQ+ Books,"TJ Klune, ",https://m.media-amazon.com/images/I/81JR75tiyML._AC_UY218_.jpg
Irreversible Damage: The Transgender Craze Seducing Our Daughters,"teenage, affirmative, right, valid, certain, lived, human, professional, social, medical,","Irreversible Damage: The Transgender Craze Seducing Our Daughters teenage, affirmative, right, valid, certain, lived, human, professional, social, medical,",https://www.amazon.com/Irreversible-Damage-Transgender-Seducing-Daughters/dp/168451228X/ref=sr_1_10?qid=1636075415&s=books&sr=1-10,LGBTQ+ Books,"Abigail Shrier, ",https://m.media-amazon.com/images/I/81s56QvAv-L._AC_UY218_.jpg
"Badass Affirmations: The Wit and Wisdom of Wild Women (Inspirational Quotes for Women, Daily Affirmations Book)","powerful, famous, small, sure, short, simplistic, strong, average, appropriate, interested,","Badass Affirmations: The Wit and Wisdom of Wild Women (Inspirational Quotes for Women, Daily Affirmations Book) powerful, famous, small, sure, short, simplistic, strong, average, appropriate, interested,",https://www.amazon.com/Badass-Affirmations-Wisdom-Wild-Women/dp/1633537528/ref=sr_1_11?qid=1636075415&s=books&sr=1-11,LGBTQ+ Books,"Becca Anderson, ",https://m.media-amazon.com/images/I/61KCwfDNahL._AC_UY218_.jpg
The Sweetness of Water (Oprah's Book Club): A Novel,"brilliant, novel, authentic, hard, subject, compelling, satisfied, bad, african, american,","The Sweetness of Water (Oprah's Book Club): A Novel brilliant, novel, authentic, hard, subject, compelling, satisfied, bad, african, american,",https://www.amazon.com/Sweetness-Water-Oprahs-Book-Club/dp/0316362484/ref=sr_1_12?qid=1636075415&s=books&sr=1-12,LGBTQ+ Books,"Nathan Harris, ",https://m.media-amazon.com/images/I/91Cd4UUgrIL._AC_UY218_.jpg
Aristotle and Dante Discover the Secrets of the Universe,"annoying, boring, asleep, magical, straight, emotional, stagnant, lonely, tedious, interesting,","Aristotle and Dante Discover the Secrets of the Universe annoying, boring, asleep, magical, straight, emotional, stagnant, lonely, tedious, interesting,",https://www.amazon.com/Aristotle-Dante-Discover-Secrets-Universe/dp/1442408936/ref=sr_1_13?qid=1636075415&s=books&sr=1-13,LGBTQ+ Books,"Benjamin Alire Sáenz, ",https://m.media-amazon.com/images/I/81w9ZlovACL._AC_UY218_.jpg
The Perks of Being a Wallflower,"similar, normal, real, dear, upset, believable, literary, high, cool, young,","The Perks of Being a Wallflower similar, normal, real, dear, upset, believable, literary, high, cool, young,",https://www.amazon.com/Perks-Being-Wallflower-Stephen-Chbosky/dp/1451696191/ref=sr_1_15?qid=1636075415&s=books&sr=1-15,LGBTQ+ Books,"Stephen Chbosky, ",https://m.media-amazon.com/images/I/71LpyfcWWTL._AC_UY218_.jpg
Pillow Thoughts,"appropriate, broken, good, emotional, sweet, young, different, strong, certain, sure,","Pillow Thoughts appropriate, broken, good, emotional, sweet, young, different, strong, certain, sure,",https://www.amazon.com/Pillow-Thoughts-Courtney-Peppernell/dp/1449489753/ref=sr_1_16?qid=1636075415&s=books&sr=1-16,LGBTQ+ Books,"Courtney Peppernell, ",https://m.media-amazon.com/images/I/71bUf4gWhnL._AC_UY218_.jpg
It Ends with Us: A Novel,"good, mad, personal, red, male, typical, glad, handsome, beautiful, low,","It Ends with Us: A Novel good, mad, personal, red, male, typical, glad, handsome, beautiful, low,",https://www.amazon.com/Ends-Us-Novel-Colleen-Hoover/dp/1501110365/ref=sr_1_1?qid=1636075508&s=books&sr=1-1,Romance,"Colleen Hoover, ",https://m.media-amazon.com/images/I/71xUvuJiqgL._AC_UY218_.jpg
The Wish,"awful, good, main, old, depressing, medical, major, final, happy, close,","The Wish awful, good, main, old, depressing, medical, major, final, happy, close,",https://www.amazon.com/The-Wish/dp/B0944BZ5XX/ref=sr_1_3?qid=1636075508&s=books&sr=1-3,Romance,"Nicholas Sparks, ",https://m.media-amazon.com/images/I/81wPRktVjGL._AC_UY218_.jpg
The Seven Husbands of Evelyn Hugo: A Novel,"bisexual, meaningful, countless, late, interesting, average, boring, forth, fifth, main,","The Seven Husbands of Evelyn Hugo: A Novel bisexual, meaningful, countless, late, interesting, average, boring, forth, fifth, main,",https://www.amazon.com/Seven-Husbands-Evelyn-Hugo-Novel/dp/1501161938/ref=sr_1_4?qid=1636075508&s=books&sr=1-4,Romance,"Taylor Jenkins Reid, ",https://m.media-amazon.com/images/I/716Tlym5yRL._AC_UY218_.jpg
The Love Hypothesis,"awkward, surprised, decent, main, spicy, fake, excited, great, big, worth,","The Love Hypothesis awkward, surprised, decent, main, spicy, fake, excited, great, big, worth,",https://www.amazon.com/Love-Hypothesis-Ali-Hazelwood/dp/0593336828/ref=sr_1_5?qid=1636075508&s=books&sr=1-5,Romance,"Ali Hazelwood, ",https://m.media-amazon.com/images/I/41720Sh-chL._AC_UY218_.jpg
Ugly Love: A Novel,"mysterious, special, annoying, confusing, stupid, well, boring, casual, poetic, deep,","Ugly Love: A Novel mysterious, special, annoying, confusing, stupid, well, boring, casual, poetic, deep,",https://www.amazon.com/Ugly-Love-Novel-Colleen-Hoover/dp/1476753180/ref=sr_1_6?qid=1636075508&s=books&sr=1-6,Romance,"Colleen Hoover, ",https://m.media-amazon.com/images/I/617gMRW9DYL._AC_UY218_.jpg
Verity,"bad, handsome, dark, twisty, large, unbelievable, real, wrong, autobiographical, convoluted,","Verity bad, handsome, dark, twisty, large, unbelievable, real, wrong, autobiographical, convoluted,",https://www.amazon.com/Verity-Colleen-Hoover/dp/1791392792/ref=sr_1_8?qid=1636075508&s=books&sr=1-8,Romance,"Colleen Hoover, ",https://m.media-amazon.com/images/I/615IUDTbGDL._AC_UY218_.jpg
November 9: A Novel,"actual, little, tragic, crazy, well, emotional, bad, deep, good, wrong,","November 9: A Novel actual, little, tragic, crazy, well, emotional, bad, deep, good, wrong,",https://www.amazon.com/November-9-Novel-Colleen-Hoover/dp/1501110349/ref=sr_1_9?qid=1636075508&s=books&sr=1-9,Romance,"Colleen Hoover, ",https://m.media-amazon.com/images/I/819GdrzJz8L._AC_UY218_.jpg
Redeeming Love,"christian, emotional, abused, incredible, male, abusive, disturbing, physical, sexual, tragic,","Redeeming Love christian, emotional, abused, incredible, male, abusive, disturbing, physical, sexual, tragic,",https://www.amazon.com/Redeeming-Love-Francine-Rivers/dp/1590525132/ref=sr_1_10?qid=1636075508&s=books&sr=1-10,Romance,"Francine Rivers, ",https://m.media-amazon.com/images/I/81+g7gx6A-L._AC_UY218_.jpg
Punk 57,"cruel, real, dumb, enjoyable, true, good, bad, hard, well, similar,","Punk 57 cruel, real, dumb, enjoyable, true, good, bad, hard, well, similar,",https://www.amazon.com/Punk-57-Penelope-Douglas/dp/1539427765/ref=sr_1_11?qid=1636075508&s=books&sr=1-11,Romance,"Penelope Douglas, ",https://m.media-amazon.com/images/I/8191Oj7GMSL._AC_UY218_.jpg
People We Meet on Vacation,"awful, pet, nice, crazy, bad, audible, nonexistent, absolute, attractive, cute,","People We Meet on Vacation awful, pet, nice, crazy, bad, audible, nonexistent, absolute, attractive, cute,",https://www.amazon.com/People-Meet-Vacation-Emily-Henry/dp/1984806750/ref=sr_1_12?qid=1636075508&s=books&sr=1-12,Romance,"Emily Henry, ",https://m.media-amazon.com/images/I/813QkLg2LaL._AC_UY218_.jpg
A Shadow in the Ember (Flesh and Fire Book 1),"emotional, wise, annoying, similar, female, little, male, old, great, related,","A Shadow in the Ember (Flesh and Fire Book 1) emotional, wise, annoying, similar, female, little, male, old, great, related,",https://www.amazon.com/Shadow-Ember-Flesh-Fire-Book-ebook/dp/B08Z2ZJSR3/ref=sr_1_13?qid=1636075508&s=books&sr=1-13,Romance,"Jennifer L. Armentrout, ",https://m.media-amazon.com/images/I/91Qy9nZpb5S._AC_UY218_.jpg
Dear Santa: A Novel,"perfect, new, good, actual, unfold, kind, main, right, bad, lovely,","Dear Santa: A Novel perfect, new, good, actual, unfold, kind, main, right, bad, lovely,",https://www.amazon.com/Dear-Santa-Novel-Debbie-Macomber/dp/1984818813/ref=sr_1_14?qid=1636075508&s=books&sr=1-14,Romance,"Debbie Macomber, ",https://m.media-amazon.com/images/I/81MkKf-30EL._AC_UY218_.jpg
The Spanish Love Deception,"cold, american, dramatic, female, great, main, long, little, similar, spanish,","The Spanish Love Deception cold, american, dramatic, female, great, main, long, little, similar, spanish,",https://www.amazon.com/Spanish-Love-Deception-Elena-Armas/dp/B08X7RKXGK/ref=sr_1_15?qid=1636075508&s=books&sr=1-15,Romance,"Elena Armas, ",https://m.media-amazon.com/images/I/61NKofnTTyL._AC_UY218_.jpg
The Ex Hex,"rare, okay, cute, amazing, bored, extreme, emotional, single, identical, critical,","The Ex Hex rare, okay, cute, amazing, bored, extreme, emotional, single, identical, critical,",https://www.amazon.com/Ex-Hex-Novel-Erin-Sterling/dp/006302747X/ref=sr_1_16?qid=1636075508&s=books&sr=1-16,Romance,"Erin Sterling, ",https://m.media-amazon.com/images/I/61CQXhi824L._AC_UY218_.jpg
The 48 Laws of Power,"smart, old, hungry, different, white, narcissistic, high, good, bad, human,","The 48 Laws of Power smart, old, hungry, different, white, narcissistic, high, good, bad, human,",https://www.amazon.com/48-Laws-Power-Robert-Greene/dp/0140280197/ref=sr_1_1?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-1&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Robert Greene, ",https://m.media-amazon.com/images/I/71951W96oWL._AC_UY218_.jpg
There Is Nothing for You Here: Finding Opportunity in the Twenty-First Century,"public, audible, sure, economic, 5th, long, small, detailed, fine, intelligent,","There Is Nothing for You Here: Finding Opportunity in the Twenty-First Century public, audible, sure, economic, 5th, long, small, detailed, fine, intelligent,",https://www.amazon.com/There-Nothing-You-Here-Twenty-First/dp/0358574315/ref=sr_1_2?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-2&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Fiona Hill, ",https://m.media-amazon.com/images/I/81KxES3nvRS._AC_UY218_.jpg
The LSAT Trainer: A Remarkable Self-Study Guide For The Self-Driven Student,"hard, technical, open, logical, difficult, easy, certain, wrong, well, inconsistent,","The LSAT Trainer: A Remarkable Self-Study Guide For The Self-Driven Student hard, technical, open, logical, difficult, easy, certain, wrong, well, inconsistent,",https://www.amazon.com/LSAT-Trainer-Remarkable-Self-Study-Self-Driven/dp/0989081532/ref=sr_1_3?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-3&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Mike Kim, ",https://m.media-amazon.com/images/I/61cc6p+agIL._AC_UY218_.jpg
Crying in H Mart: A Memoir,"interested, mental, snd, happy, specific, neglectful, casual, high, personal, favorite,","Crying in H Mart: A Memoir interested, mental, snd, happy, specific, neglectful, casual, high, personal, favorite,",https://www.amazon.com/Crying-H-Mart-Memoir/dp/B08FMVVQGF/ref=sr_1_4?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-4&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Michelle Zauner, ",https://m.media-amazon.com/images/I/81gcQTXsBoL._AC_UY218_.jpg
"Dopesick: Dealers, Doctors, and the Drug Company that Addicted America","interested, incomplete, natural, revelatory, fellow, greedy, repetitious, confusing, boring, empathic,","Dopesick: Dealers, Doctors, and the Drug Company that Addicted America interested, incomplete, natural, revelatory, fellow, greedy, repetitious, confusing, boring, empathic,",https://www.amazon.com/Dopesick-Dealers-Doctors-Company-Addicted/dp/0316551309/ref=sr_1_5?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-5&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Beth Macy, ",https://m.media-amazon.com/images/I/81f2zzwub+L._AC_UY218_.jpg
Just Mercy: A Story of Justice and Redemption,"corrupt, good, sad, horrible, ill, aware, tired, able, dead, prejudiced,","Just Mercy: A Story of Justice and Redemption corrupt, good, sad, horrible, ill, aware, tired, able, dead, prejudiced,",https://www.amazon.com/Just-Mercy-Story-Justice-Redemption/dp/081298496X/ref=sr_1_6?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-6&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Bryan Stevenson, ",https://m.media-amazon.com/images/I/91eRIvymqRL._AC_UY218_.jpg
People Love Dead Jews: Reports from a Haunted Present,"dead, remarkable, jewish, insightful, chinese, provocative, great, sarcastic, caustic, revealing,","People Love Dead Jews: Reports from a Haunted Present dead, remarkable, jewish, insightful, chinese, provocative, great, sarcastic, caustic, revealing,",https://www.amazon.com/People-Love-Dead-Jews-Reports/dp/0393531562/ref=sr_1_7?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-7&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Dara Horn, ",https://m.media-amazon.com/images/I/61KjYL7uFXS._AC_UY218_.jpg
Retirement Planning Guidebook: Navigating the Important Decisions for Retirement Success,"solid, present, useful, previous, apparent,","Retirement Planning Guidebook: Navigating the Important Decisions for Retirement Success solid, present, useful, previous, apparent,",https://www.amazon.com/Retirement-Planning-Guidebook-Navigating-Important/dp/194564009X/ref=sr_1_8?qid=1636075614&qsid=146-2930825-2310558&s=books&sr=1-8&sres=0140280197%2C0358574315%2C0989081532%2C0525657746%2C0316551309%2C081298496X%2C0393531562%2C194564009X%2C0143118757%2C1541736699%2C1631494538%2C0767914171%2C0578666154%2C1524763136%2C0593196651%2C1565842715,Law,"Wade Pfau, ",https://m.media-amazon.com/images/I/61hwcyoYTVL._AC_UY218_.jpg
